"KO","logFC","logCPM","F","PValue","FDR","direction","paths"
"K03219",-1.01551850337931,6.73295641288092,3.62169901700521,0.0607273720363187,0.104595888597914,"Not significant","Environmental Information Processing; Membrane transport; Bacterial secretion system | Brite Hierarchies; Protein families: signaling and cellular processes; Secretion system"
"K02867",-0.975123624306809,6.34466100235834,3.6155311892781,0.0609423795590808,0.104904902196619,"Not significant","Genetic Information Processing; Translation; Ribosome | Brite Hierarchies; Protein families: genetic information processing; Ribosome"
"K01709",1.11222519101439,5.35417734416924,3.61359748464461,0.0610099576421713,0.104959921290998,"Not significant","Metabolism; Carbohydrate metabolism; Amino sugar and nucleotide sugar metabolism"
"K06200",-0.96374958454654,6.643472658649,3.60581941779121,0.0612826044354872,0.1053315105073,"Not significant","Not Included in Pathway or Brite; Unclassified: signaling and cellular processes; Signaling proteins"
"K07343",-1.10049949383275,5.34512419735795,3.60539741374673,0.0612974348557919,0.1053315105073,"Not significant","Not Included in Pathway or Brite; Unclassified: signaling and cellular processes; Cell motility"
"K01055",1.47308855348079,4.64607303519976,3.59990035586221,0.0614909735517526,0.105541001198029,"Not significant","Metabolism; Xenobiotics biodegradation and metabolism; Benzoate degradation"
"K03407",0.982864030099621,6.64140577577731,3.60069965139348,0.0614627910177112,0.105541001198029,"Not significant","Environmental Information Processing; Signal transduction; Two-component system | Cellular Processes; Cell motility; Bacterial chemotaxis | Brite Hierarchies; Protein families: metabolism; Protein kinases | Brite Hierarchies; Protein families: signaling and cellular processes; Two-component system | Brite Hierarchies; Protein families: signaling and cellular processes; Bacterial motility proteins"
"K03530",-0.867361974076491,6.56921133450531,3.59861291086838,0.0615363973679944,0.10555748721972,"Not significant","Brite Hierarchies; Protein families: genetic information processing; DNA replication proteins | Brite Hierarchies; Protein families: genetic information processing; Chromosome and associated proteins | Brite Hierarchies; Protein families: genetic information processing; DNA repair and recombination proteins"
"K22230",-0.942507171406893,6.14360259547314,3.58849110968149,0.0618947884729637,0.106110495421654,"Not significant","Metabolism; Carbohydrate metabolism; Inositol phosphate metabolism"
"K09097",-1.00287740376048,8.23756004804021,3.58469001587685,0.0620299621005638,0.106280405994396,"Not significant","Environmental Information Processing; Signal transduction; HIF-1 signaling pathway | Human Diseases; Cancers: Overview; Pathways in cancer | Human Diseases; Cancers: Overview; Chemical carcinogenesis | Human Diseases; Cancers: Specific types; Renal cell carcinoma | Human Diseases; Endocrine and metabolic diseases; Cushing syndrome | Brite Hierarchies; Protein families: genetic information processing; Transcription factors"
"K15372",1.4409421123535,4.31713908129092,3.56947857722306,0.0625741269733695,0.107150466118838,"Not significant","Metabolism; Metabolism of other amino acids; beta-Alanine metabolism | Metabolism; Metabolism of other amino acids; Taurine and hypotaurine metabolism"
"K11527",-0.784564064528385,7.95596187545951,3.56342779846289,0.0627920242899766,0.107461147260488,"Not significant","Brite Hierarchies; Protein families: metabolism; Protein kinases | Brite Hierarchies; Protein families: signaling and cellular processes; Two-component system"
"K00942",-0.969627518067129,6.7162842997029,3.53636384600359,0.0637767838263133,0.109083100369208,"Not significant","Metabolism; Nucleotide metabolism; Purine metabolism"
"K01342",-1.05439121917886,5.57465006721765,3.5344682793447,0.063846383280722,0.109138800190422,"Not significant","Brite Hierarchies; Protein families: metabolism; Peptidases | Brite Hierarchies; Protein families: genetic information processing; Chaperones and folding catalysts"
"K03313",-0.851570491610983,6.43109445517083,3.5323166977185,0.0639254829492864,0.109210665653071,"Not significant","Brite Hierarchies; Protein families: signaling and cellular processes; Transporters"
"K01802",0.847185484959423,5.80606276900518,3.53070197308799,0.0639849158940834,0.109248868563073,"Not significant","Not Included in Pathway or Brite; Unclassified: metabolism; Enzymes with EC numbers"
"K15268",-0.994061892058415,5.8773513537269,3.52770947663875,0.0640952192777402,0.109373833938333,"Not significant","Brite Hierarchies; Protein families: signaling and cellular processes; Transporters"
"K18691",-0.974830262729094,6.19679701653173,3.51532697112804,0.0645538423521958,0.110092692946714,"Not significant","Brite Hierarchies; Protein families: metabolism; Peptidoglycan biosynthesis and degradation proteins"
"K02823",1.50846530181567,4.646928690146,3.51365738369772,0.0646159532056142,0.110134883803901,"Not significant","Metabolism; Nucleotide metabolism; Pyrimidine metabolism"
"K02013",-0.91671210415329,6.28869438494358,3.50842120713294,0.0648111680697119,0.110403764336093,"Not significant","Environmental Information Processing; Membrane transport; ABC transporters | Brite Hierarchies; Protein families: signaling and cellular processes; Transporters"
"K00971",-1.3544010755196,4.97439338808083,3.50668409883205,0.0648760725701569,0.110450482879406,"Not significant","Metabolism; Carbohydrate metabolism; Fructose and mannose metabolism | Metabolism; Carbohydrate metabolism; Amino sugar and nucleotide sugar metabolism"
"K00765",1.34901220345717,5.05960603019274,3.49683281414315,0.0652454922271439,0.110951220769413,"Not significant","Metabolism; Amino acid metabolism; Histidine metabolism"
"K18707",1.41698775498172,5.03022509334567,3.49699045083898,0.0652395629113019,0.110951220769413,"Not significant","Brite Hierarchies; Protein families: genetic information processing; Transfer RNA biogenesis"
"K19003",-1.56741209170109,4.9927748327681,3.48319248895531,0.0657607855014635,0.111762995889742,"Not significant","Metabolism; Lipid metabolism; Glycerolipid metabolism | Brite Hierarchies; Protein families: metabolism; Glycosyltransferases"
"K06415",-0.665640081222345,7.69480289281717,3.48022599987482,0.0658734368242231,0.111825821575056,"Not significant","Not Included in Pathway or Brite; Unclassified: signaling and cellular processes; Cell growth"
"K10670",-1.11766096399626,5.50654345486422,3.48022057266254,0.0658736431130971,0.111825821575056,"Not significant","Not Included in Pathway or Brite; Unclassified: metabolism; Enzymes with EC numbers"
"K03222",-0.983785601725514,5.79913561986152,3.47692040454721,0.0659992132179848,0.111974485522971,"Not significant","Environmental Information Processing; Membrane transport; Bacterial secretion system | Brite Hierarchies; Protein families: signaling and cellular processes; Secretion system"
"K17760",1.50077898816916,4.82042430654498,3.47280505819736,0.0661561659288527,0.112176191595126,"Not significant","Not Included in Pathway or Brite; Unclassified: metabolism; Enzymes with EC numbers"
"K03216",-1.04538941707286,6.15354535204409,3.46721962927823,0.0663698359621064,0.112473781817325,"Not significant","Brite Hierarchies; Protein families: genetic information processing; Transfer RNA biogenesis"
"K09774",-0.974564472905891,5.55663670300845,3.46049179849701,0.0666282072279129,0.112846739483137,"Not significant","Brite Hierarchies; Protein families: signaling and cellular processes; Transporters"
"K01823",-0.926006164562184,6.25096232308637,3.45856439966025,0.0667024276053083,0.112907555515706,"Not significant","Metabolism; Metabolism of terpenoids and polyketides; Terpenoid backbone biosynthesis"
"K00412",-0.760770491768116,6.74596789298262,3.44856103257062,0.067089087861857,0.113491169140651,"Not significant","Metabolism; Energy metabolism; Oxidative phosphorylation | Environmental Information Processing; Signal transduction; Two-component system | Organismal Systems; Circulatory system; Cardiac muscle contraction | Organismal Systems; Environmental adaptation; Thermogenesis | Human Diseases; Neurodegenerative diseases; Alzheimer disease | Human Diseases; Neurodegenerative diseases; Parkinson disease | Human Diseases; Neurodegenerative diseases; Huntington disease | Human Diseases; Endocrine and metabolic diseases; Non-alcoholic fatty liver disease (NAFLD) | Brite Hierarchies; Protein families: genetic information processing; Mitochondrial biogenesis"
"K03734",-0.758074759684516,6.94591284594228,3.44765496198553,0.0671242306793872,0.113491169140651,"Not significant","Not Included in Pathway or Brite; Unclassified: metabolism; Enzymes with EC numbers"
"K07231",1.35368765159424,5.11227625768064,3.44578805650057,0.0671967036796075,0.113548558339337,"Not significant","Not Included in Pathway or Brite; Unclassified: signaling and cellular processes; Others"
"K11595",1.14546443068407,9.05583094978548,3.4416177632059,0.06735890210901,0.113757412329658,"Not significant","Brite Hierarchies; Protein families: genetic information processing; Chromosome and associated proteins"
"K01620",-0.85042603933757,6.17284573120377,3.43406472859496,0.0676537556837443,0.114138128801196,"Not significant","""Metabolism; Amino acid metabolism; Glycine, serine and threonine metabolism"""
"K07740",-1.01802652290537,5.48368433846201,3.43373695859995,0.067666582908336,0.114138128801196,"Not significant","Not Included in Pathway or Brite; Unclassified: genetic information processing; Transcription"
"K09160",-0.968407047799305,5.45304793319038,3.43286995674509,0.0677005256683038,0.114138128801196,"Not significant","Not Included in Pathway or Brite; Poorly characterized; Function unknown"
"K03575",-0.893337430298124,6.34739466773794,3.41997014796548,0.0682077470600554,0.114927518917086,"Not significant","Genetic Information Processing; Replication and repair; Base excision repair | Brite Hierarchies; Protein families: genetic information processing; DNA repair and recombination proteins"
"K02952",-0.99973774791193,6.31554421139043,3.40521072300387,0.0687931784758616,0.115715466306144,"Not significant","Genetic Information Processing; Translation; Ribosome | Brite Hierarchies; Protein families: genetic information processing; Ribosome"
"K04067",1.81330550067284,4.08897548679582,8.71435555906685,0.068763241871026,0.115715466306144,"Not significant","Genetic Information Processing; Replication and repair; Homologous recombination | Brite Hierarchies; Protein families: genetic information processing; DNA repair and recombination proteins"
"K11166",1.45038410793518,4.50126515599385,3.40567397086564,0.0687747206842927,0.115715466306144,"Not significant","Not Included in Pathway or Brite; Unclassified: metabolism; Enzymes with EC numbers"
"K18331",-1.53877980895794,4.45794537472735,3.40370563798296,0.0688531848675397,0.115750334172641,"Not significant","Not Included in Pathway or Brite; Unclassified: metabolism; Enzymes with EC numbers"
"K19170",1.05534775514311,5.3935312597774,3.39117649726569,0.0693549330188799,0.116527358954754,"Not significant","Brite Hierarchies; Protein families: signaling and cellular processes; Prokaryotic defense system"
"K02429",-1.19817551471123,5.26095368511215,3.38620656790704,0.0695550654898697,0.11673051138875,"Not significant","Brite Hierarchies; Protein families: signaling and cellular processes; Transporters"
"K03439",-0.838588296105529,6.07656481973456,3.3863169304847,0.0695506144975237,0.11673051138875,"Not significant","Brite Hierarchies; Protein families: genetic information processing; Transfer RNA biogenesis"
"K00794",-0.91937192062176,5.8726160470029,3.37470947805224,0.0700204584322179,0.117444673306628,"Not significant","Metabolism; Metabolism of cofactors and vitamins; Riboflavin metabolism"
